region,year,contract,itype,model,timing,Y_actual,Y_pred,delta,delta_sq
27,2021,Summer,CDD,Benth,mid,151.485,114.29415722004424,-0.24550841852299415,0.06027438356566166
27,2022,Summer,CDD,HBA,180,379.3286363636364,235.76074702380947,-0.3784789113632808,0.14324628634673417
27,2022,Summer,CDD,Alaton,180,379.3286363636364,115.05105015829024,-0.6966982212015265,0.4853884114253711
27,2022,Summer,CDD,Benth,180,379.3286363636364,99.99191065899011,-0.7363976745400928,0.5422815350680563
27,2022,Summer,CDD,HBA,mid,379.3286363636364,283.08086183261184,-0.25373189710559685,0.06437987560880519
27,2022,Summer,CDD,Alaton,mid,379.3286363636364,254.06207964555574,-0.33023227014687123,0.10905335224635614
27,2022,Summer,CDD,Benth,mid,379.3286363636364,241.58854601830205,-0.3631154548882841,0.1318528335787255
27,2023,Summer,CDD,HBA,180,362.9136363636364,246.36176217532466,-0.32115595147140663,0.10314114516550449
27,2023,Summer,CDD,Alaton,180,362.9136363636364,116.92276001544252,-0.6778220813442047,0.4594427739577897
27,2023,Summer,CDD,Benth,180,362.9136363636364,99.49083657853629,-0.7258553368910963,0.5268659700932868
27,2023,Summer,CDD,HBA,mid,362.9136363636364,291.25861940836944,-0.19744371601255906,0.03898402099284807
27,2023,Summer,CDD,Alaton,mid,362.9136363636364,242.9880269190733,-0.33045219971949097,0.10919865629945034
27,2023,Summer,CDD,Benth,mid,362.9136363636364,231.54610139216697,-0.3619801567330478,0.13102963386848185
27,2024,Summer,CDD,HBA,180,263.8076118326118,240.43431899350648,-0.08859976661301153,0.007849918643880112
27,2024,Summer,CDD,Alaton,180,263.8076118326118,118.2905174945835,-0.5516030918408835,0.30426597092842217
27,2024,Summer,CDD,Benth,180,263.8076118326118,100.32923277249218,-0.6196878775577108,0.3840130655919804
27,2024,Summer,CDD,HBA,mid,263.8076118326118,209.48780501443002,-0.2059068972302747,0.0423976503269989
27,2024,Summer,CDD,Alaton,mid,263.8076118326118,159.99659630658533,-0.39351031156711075,0.15485036530964458
27,2024,Summer,CDD,Benth,mid,263.8076118326118,148.68001789969892,-0.43640739982120885,0.19045141861870843
27,2005,June,CDD,HBA,180,83.40855158730159,44.81,-0.46276491861750496,0.214151369903066
27,2005,June,CDD,Alaton,180,83.40855158730159,18.534111854856857,-0.777791227612223,0.6049591937505289
27,2005,June,CDD,Benth,180,83.40855158730159,19.2678602721481,-0.7689941869811644,0.591352059610822
27,2005,June,CDD,HBA,mid,83.40855158730159,27.724479166666665,-0.6676062749075774,0.4456981382959718
27,2005,June,CDD,Alaton,mid,83.40855158730159,16.278019498738836,-0.8048399212195759,0.6477672987887332
27,2005,June,CDD,Benth,mid,83.40855158730159,18.242810596450052,-0.7812836903497147,0.6104042048064688
27,2006,June,CDD,HBA,180,67.29484126984127,49.09872795414462,-0.2703938812000941,0.0731128509904506
27,2006,June,CDD,Alaton,180,67.29484126984127,17.57945282862027,-0.7387696813470508,0.545780642077623
27,2006,June,CDD,Benth,180,67.29484126984127,17.97619879279096,-0.7328740442271147,0.5371043647018068
27,2006,June,CDD,HBA,mid,67.29484126984127,50.92935626102293,-0.24319078104658023,0.05914175598604573
27,2006,June,CDD,Alaton,mid,67.29484126984127,55.273822717592125,-0.17863209609257913,0.03190942575442842
27,2006,June,CDD,Benth,mid,67.29484126984127,54.51124436492546,-0.18996399521407123,0.036086319477691677
27,2017,June,CDD,HBA,180,77.27410714285715,46.41567791005291,-0.39933724728460535,0.15947023706884603
27,2017,June,CDD,Alaton,180,77.27410714285715,20.170599399055384,-0.7389733748490181,0.5460816487357475
27,2017,June,CDD,Benth,180,77.27410714285715,15.636021226782125,-0.7976551033080757,0.6362536638334169
27,2017,June,CDD,HBA,mid,77.27410714285715,50.61712852733686,-0.3449665043199963,0.11900188910275804
27,2017,June,CDD,Alaton,mid,77.27410714285715,59.88916073176199,-0.22497764197980952,0.05061493939079535
27,2017,June,CDD,Benth,mid,77.27410714285715,55.9485658495272,-0.27597266512449353,0.07616091189591585
27,2018,June,CDD,HBA,180,51.719464285714295,48.03980576441103,-0.07114649333905891,0.005061823514444754
27,2018,June,CDD,Alaton,180,51.719464285714295,20.849531143888335,-0.5968726391149551,0.3562569473240515
27,2018,June,CDD,Benth,180,51.719464285714295,16.65298011392199,-0.6780132906650814,0.45970202231849217
27,2018,June,CDD,HBA,mid,51.719464285714295,56.78115914786967,0.09786827709956568,0.009578199662437371
27,2018,June,CDD,Alaton,mid,51.719464285714295,43.754013921073,-0.15401262319032702,0.023719888101965656
27,2018,June,CDD,Benth,mid,51.719464285714295,42.43248401604049,-0.1795645101497892,0.03224341330533374
27,2019,June,CDD,HBA,180,85.03680555555556,48.22378869047619,-0.432906864557947,0.1874083533813927
27,2019,June,CDD,Alaton,180,85.03680555555556,20.293071703898324,-0.761361312065743,0.5796710475104697
27,2019,June,CDD,Benth,180,85.03680555555556,15.913967402610934,-0.8128578878446445,0.6607379458312567
27,2019,June,CDD,HBA,mid,85.03680555555556,45.26972123015872,-0.467645557304202,0.21869236726635766
27,2019,June,CDD,Alaton,mid,85.03680555555556,26.749108785345427,-0.6854408087111185,0.46982910224655205
27,2019,June,CDD,Benth,mid,85.03680555555556,26.15514681686321,-0.6924255721274039,0.47945317293596257
27,2022,June,CDD,HBA,180,78.45000000000002,52.662191468253965,-0.32871648861371633,0.1080545298865315
27,2022,June,CDD,Alaton,180,78.45000000000002,21.793147505917016,-0.7222033460048819,0.5215776729806472
27,2022,June,CDD,Benth,180,78.45000000000002,16.38418700395022,-0.7911512172855295,0.6259202486123752
27,2022,June,CDD,HBA,mid,78.45000000000002,59.03928057359309,-0.24742790855840566,0.06122056993358675
27,2022,June,CDD,Alaton,mid,78.45000000000002,70.47498006495344,-0.1016573605487135,0.010334218953731131
27,2022,June,CDD,Benth,mid,78.45000000000002,64.81569034485791,-0.17379617151232762,0.0302051092323424
27,2023,June,CDD,HBA,180,79.55,53.19685813492064,-0.3312777104346871,0.10974492143084841
27,2023,June,CDD,Alaton,180,79.55,21.974671016413133,-0.7237627779206395,0.523832558703401
27,2023,June,CDD,Benth,180,79.55,16.32192946693512,-0.7948217540297282,0.6317416206788937
27,2023,June,CDD,HBA,mid,79.55,67.88157981601732,-0.14668032915125928,0.021515118959921763
27,2023,June,CDD,Alaton,mid,79.55,58.23137899720753,-0.2679902074518224,0.0718187512900708
27,2023,June,CDD,Benth,mid,79.55,55.75309603446623,-0.2991439844818827,0.08948712345169686
27,2005,July,CDD,HBA,180,76.34527777777775,78.17697916666665,0.023992333805118015,0.0005756320814162087
27,2005,July,CDD,Alaton,180,76.34527777777775,17.859520970362443,-0.7660690812816597,0.5868618372957262
27,2005,July,CDD,Benth,180,76.34527777777775,26.208956438160577,-0.6567049436318986,0.4312613829905751
27,2005,July,CDD,HBA,mid,76.34527777777775,75.14569444444443,-0.015712606833719476,0.00024688601351104795
27,2005,July,CDD,Alaton,mid,76.34527777777775,83.29764887579925,0.09106484775991171,0.008292806497535896
27,2005,July,CDD,Benth,mid,76.34527777777775,83.44745156421871,0.09302702135832987,0.008654026702803162
27,2006,July,CDD,HBA,180,191.4646825396825,77.97345679012344,-0.5927527951586432,0.35135587616838443
27,2006,July,CDD,Alaton,180,191.4646825396825,17.854370442699388,-0.9067484916493729,0.8221928271084128
27,2006,July,CDD,Benth,180,191.4646825396825,24.147234923654615,-0.873881519017744,0.7636689092807597
27,2006,July,CDD,HBA,mid,191.4646825396825,123.40898148148148,-0.3554478045531764,0.1263431417616731
27,2006,July,CDD,Alaton,mid,191.4646825396825,136.8662772506318,-0.2851617570657438,0.08131722769282229
27,2006,July,CDD,Benth,mid,191.4646825396825,134.50774138419823,-0.29748014307379916,0.08849443552320801
27,2008,July,CDD,HBA,180,55.90823412698414,85.13701388888887,0.5227991943998361,0.27331899766511764
27,2008,July,CDD,Alaton,180,55.90823412698414,18.828963463097374,-0.6632166306606783,0.43985629918490254
27,2008,July,CDD,Benth,180,55.90823412698414,22.894957875270396,-0.5904904128563752,0.3486789276752924
27,2008,July,CDD,HBA,mid,55.90823412698414,72.30666468253969,0.2933097568116686,0.08603061344092017
27,2008,July,CDD,Alaton,mid,55.90823412698414,32.585752719227095,-0.41715646669835416,0.17401951770825505
27,2008,July,CDD,Benth,mid,55.90823412698414,35.49246615923617,-0.3651656734744603,0.13334596908405613
27,2009,July,CDD,HBA,180,71.68452380952382,74.1978373015873,0.035060754518530565,0.0012292565074086615
27,2009,July,CDD,Alaton,180,71.68452380952382,19.0405813559127,-0.7343836529275651,0.5393193496872345
27,2009,July,CDD,Benth,180,71.68452380952382,22.88416656137873,-0.6807655914380448,0.463441790485991
27,2009,July,CDD,HBA,mid,71.68452380952382,86.92526587301589,0.21260854161476928,0.045202391967559076
27,2009,July,CDD,Alaton,mid,71.68452380952382,70.44507948731297,-0.017290263732576937,0.00029895321994206534
27,2009,July,CDD,Benth,mid,71.68452380952382,70.85618876328971,-0.011555284212183964,0.00013352459322434797
27,2013,July,CDD,HBA,180,121.39464285714286,70.98394688644689,-0.4152629373441071,0.1724433071316558
27,2013,July,CDD,Alaton,180,121.39464285714286,20.08841802195104,-0.8345197320973127,0.6964231832597705
27,2013,July,CDD,Benth,180,121.39464285714286,20.955007352626428,-0.8273811194676336,0.6845595168515146
27,2013,July,CDD,HBA,mid,121.39464285714286,75.76765567765568,-0.37585667790283783,0.14126824232415758
27,2013,July,CDD,Alaton,mid,121.39464285714286,68.0242796585766,-0.4396434796663347,0.19328638921312286
27,2013,July,CDD,Benth,mid,121.39464285714286,67.25550471898775,-0.4459763368789347,0.19889489305595304
27,2015,July,CDD,HBA,180,153.97716269841268,73.33623148148148,-0.5237200751313916,0.2742827170956305
27,2015,July,CDD,Alaton,180,153.97716269841268,20.061717827221337,-0.8697097837390652,0.7563951079314515
27,2015,July,CDD,Benth,180,153.97716269841268,20.11336756851731,-0.8693743460651218,0.755811753596158
27,2015,July,CDD,HBA,mid,153.97716269841268,131.74173544973547,-0.1444073059862041,0.02085347002219318
27,2015,July,CDD,Alaton,mid,153.97716269841268,134.3816919710191,-0.1272621886517953,0.016195664660445138
27,2015,July,CDD,Benth,mid,153.97716269841268,131.4865736920733,-0.1460644462607131,0.021334822461448747
27,2016,July,CDD,HBA,180,79.42549603174602,78.37628968253968,-0.01320994393018308,0.00017450261863858078
27,2016,July,CDD,Alaton,180,79.42549603174602,21.510490156546524,-0.7291739903273771,0.5316947081699498
27,2016,July,CDD,Benth,180,79.42549603174602,19.742135019527854,-0.7514383163356385,0.5646595432573391
27,2016,July,CDD,HBA,mid,79.42549603174602,68.55597346230158,-0.1368518059377299,0.018728416788418082
27,2016,July,CDD,Alaton,mid,79.42549603174602,32.161055540964504,-0.5950789463359489,0.3541189523723032
27,2016,July,CDD,Benth,mid,79.42549603174602,33.09686894616271,-0.5832966666908315,0.34023500137263496
27,2017,July,CDD,HBA,180,83.89275793650796,78.43800770308123,-0.06502051389888769,0.004227667227675447
27,2017,July,CDD,Alaton,180,83.89275793650796,21.035926818631246,-0.749252172225024,0.5613788175839171
27,2017,July,CDD,Benth,180,83.89275793650796,20.11171832410681,-0.760268719031411,0.5780085251376625
27,2017,July,CDD,HBA,mid,83.89275793650796,85.2104365079365,0.015706702268934763,0.00024670049616496044
27,2017,July,CDD,Alaton,mid,83.89275793650796,57.57717833978623,-0.31368118350141727,0.09839588488284981
27,2017,July,CDD,Benth,mid,83.89275793650796,59.13779660739873,-0.2950786449033465,0.08707140667799526
27,2018,July,CDD,HBA,180,139.34742063492064,78.74104938271604,-0.4349299827442702,0.18916408988993116
27,2018,July,CDD,Alaton,180,139.34742063492064,21.1105357298692,-0.8485042949938977,0.7199595386230914
27,2018,July,CDD,Benth,180,139.34742063492064,21.033624798860618,-0.8490562315181487,0.7208964842798001
27,2018,July,CDD,HBA,mid,139.34742063492064,99.25310515873016,-0.2877291541781347,0.08278806616406482
27,2018,July,CDD,Alaton,mid,139.34742063492064,96.72157074771297,-0.3058962246519371,0.09357250025630838
27,2018,July,CDD,Benth,mid,139.34742063492064,94.23606823573604,-0.3237329560435339,0.10480302682868466
27,2019,July,CDD,HBA,180,131.02896825396826,81.93085839598996,-0.37471187106360615,0.1404089863159886
27,2019,July,CDD,Alaton,180,131.02896825396826,21.642614763978724,-0.8348257255446773,0.6969339920311968
27,2019,July,CDD,Benth,180,131.02896825396826,21.244676911993594,-0.8378627474894264,0.7020139836305302
27,2019,July,CDD,HBA,mid,131.02896825396826,98.93376879699247,-0.24494735694451122,0.059999207674101794
27,2019,July,CDD,Alaton,mid,131.02896825396826,74.83802601066539,-0.42884365947528635,0.18390688427215535
27,2019,July,CDD,Benth,mid,131.02896825396826,74.6239122908275,-0.430477754001795,0.18531109669042994
27,2020,July,CDD,HBA,180,91.39444444444446,84.38576388888887,-0.07668606771624857,0.005880752981781061
27,2020,July,CDD,Alaton,180,91.39444444444446,21.746316026074194,-0.7620608543739983,0.5807367457692282
27,2020,July,CDD,Benth,180,91.39444444444446,20.955574991545024,-0.7707128139032215,0.5939982415146218
27,2020,July,CDD,HBA,mid,91.39444444444446,75.6998382936508,-0.17172385308752405,0.029489081719225544
27,2020,July,CDD,Alaton,mid,91.39444444444446,38.21039244472354,-0.5819177776396428,0.33862829993306076
27,2020,July,CDD,Benth,mid,91.39444444444446,38.88968627285162,-0.5744852270917701,0.33003327614668265
27,2022,July,CDD,HBA,180,119.85909090909092,85.50840277777777,-0.2865922632215439,0.0821351253384467
27,2022,July,CDD,Alaton,180,119.85909090909092,22.5728378578663,-0.8116718749770342,0.6588112326287342
27,2022,July,CDD,Benth,180,119.85909090909092,22.19246020326038,-0.8148454152710651,0.6639730507882746
27,2022,July,CDD,HBA,mid,119.85909090909092,89.85614195526696,-0.2503185092283086,0.06265935606228283
27,2022,July,CDD,Alaton,mid,119.85909090909092,85.2899802821494,-0.2884145905391609,0.08318297603587184
27,2022,July,CDD,Benth,mid,119.85909090909092,81.69497357121242,-0.31840819956514355,0.10138378155031628
27,2023,July,CDD,HBA,180,91.05909090909094,89.17369065656567,-0.020705239133208195,0.00042870692756333603
27,2023,July,CDD,Alaton,180,91.05909090909094,23.089158589367162,-0.7464376334218153,0.5571691405883604
27,2023,July,CDD,Benth,180,91.05909090909094,22.11196470205076,-0.757169059329548,0.5733049844059926
27,2023,July,CDD,HBA,mid,91.05909090909094,110.19540710678211,0.21015272617641176,0.0441641683193779
27,2023,July,CDD,Alaton,mid,91.05909090909094,92.93762641656379,0.02062985132751092,0.000425590765795204
27,2023,July,CDD,Benth,mid,91.05909090909094,90.91308084670672,-0.0016034649690275335,2.571099906898469e-06
27,2024,July,CDD,HBA,180,87.77727272727272,88.00464520202021,0.0025903342366759563,6.7098314576956095e-06
27,2024,July,CDD,Alaton,180,87.77727272727272,23.920857450687024,-0.7274823344647535,0.5292305469582875
27,2024,July,CDD,Benth,180,87.77727272727272,22.303615171652677,-0.7459067196021133,0.5563768343475857
27,2024,July,CDD,HBA,mid,87.77727272727272,71.69452453102454,-0.18322223619567082,0.03357038783654219
27,2024,July,CDD,Alaton,mid,87.77727272727272,53.94365398634051,-0.3854485072241255,0.14857055172130673
27,2024,July,CDD,Benth,mid,87.77727272727272,52.94498959674942,-0.3968257619343962,0.15747068533481412
27,2009,August,CDD,HBA,180,102.125,61.43921717171716,-0.39839199831855904,0.15871618432425474
27,2009,August,CDD,Alaton,180,102.125,21.426211480959914,-0.7901962156087156,0.6244100591623357
27,2009,August,CDD,Benth,180,102.125,21.190654022165756,-0.7925027757927465,0.6280606496392083
27,2009,August,CDD,HBA,mid,102.125,68.14992784992785,-0.3326812450435462,0.11067681080372402
27,2009,August,CDD,Alaton,mid,102.125,87.19472885245547,-0.14619604550839196,0.021373283722291813
27,2009,August,CDD,Benth,mid,102.125,82.66950528457512,-0.19050668019999878,0.03629279520082461
27,2011,August,CDD,HBA,180,75.64494047619048,65.01424768518518,-0.140534088917042,0.019749830147743067
27,2011,August,CDD,Alaton,180,75.64494047619048,21.541740207006335,-0.7152256308036005,0.5115477029584082
27,2011,August,CDD,Benth,180,75.64494047619048,20.75585629034757,-0.7256147448899039,0.5265167580016402
27,2011,August,CDD,HBA,mid,75.64494047619048,52.034110449735444,-0.3121270223470747,0.09742327807925126
27,2011,August,CDD,Alaton,mid,75.64494047619048,47.38139762169017,-0.3736342797889618,0.1396025750334162
27,2011,August,CDD,Benth,mid,75.64494047619048,45.26827393709175,-0.40156904543615707,0.16125769825250638
27,2012,August,CDD,HBA,180,85.24285714285715,65.83199328449328,-0.22771249708152685,0.05185298132710438
27,2012,August,CDD,Alaton,180,85.24285714285715,21.405682993088345,-0.7488859042205155,0.5608300975401791
27,2012,August,CDD,Benth,180,85.24285714285715,20.901627452844707,-0.7547990746272617,0.5697216430581705
27,2012,August,CDD,HBA,mid,85.24285714285715,65.93296703296704,-0.2265279550347423,0.051314914412222225
27,2012,August,CDD,Alaton,mid,85.24285714285715,88.26285810310074,0.035428199634163146,0.0012551573293181177
27,2012,August,CDD,Benth,mid,85.24285714285715,83.10601460922905,-0.02506770191955201,0.0006283896795275114
27,2013,August,CDD,HBA,180,56.18660714285715,67.2184835600907,0.19634352345185177,0.03855077920148787
27,2013,August,CDD,Alaton,180,56.18660714285715,22.618585764993835,-0.5974381277822135,0.35693231652791646
27,2013,August,CDD,Benth,180,56.18660714285715,19.988370305295295,-0.6442502702739479,0.4150584107480549
27,2013,August,CDD,HBA,mid,56.18660714285715,73.60599489795919,0.3100274004944348,0.09611698905733666
27,2013,August,CDD,Alaton,mid,56.18660714285715,56.48439367358124,0.005299955734414653,2.808953078675476e-05
