region,oos_year,model,win_label,win_start,win_end,win_corr,instrument,n_win_days,K,yield_r2,yield_c,cdd_mean,cdd_std,rev_mean,rev_std,N_var,V_var,HE_var_sd,N_sv,V_sv,HE_sd,HE_var5,HE_var10,HE_es5,HE_es10,HE_sv,actual_cCDD,actual_payoff
28,2015,WaveletFNN,Apr–Jul,91,212,-0.436,call,122,479.6,0.478,-4.60488e-07,592.37,59.99,1396.13,98.38,0.03839,2255.3487,0.2093,0.03683,2255.3487,0.1106,-0.0928,0.3066,0.0711,0.1046,0.1857,538.55,1179.92
28,2015,LSTM,Apr–Jul,91,212,-0.436,call,122,479.6,0.478,-4.60488e-07,553.19,42.14,1426.83,94.97,0.03915,1476.1518,0.1136,0.03735,1476.1518,0.0584,-0.0632,0.1906,0.0488,0.0646,0.0989,538.55,1179.92
28,2015,FeedForwardNN,Apr–Jul,91,212,-0.436,call,122,479.6,0.478,-4.60488e-07,522.6,46.16,1449.39,96.49,0.04183,939.6989,0.1185,0.03951,939.6989,0.0609,-0.0708,0.1611,0.045,0.0616,0.1012,538.55,1179.92
28,2016,HBA,Apr–Jul,91,212,-0.418,call,122,480.8,0.545,-4.4127e-07,590.31,53.31,1442.28,97.8,0.03889,2182.9545,0.1748,0.03777,2182.9545,0.0915,-0.1116,0.101,0.0549,0.0723,0.144,510.95,602.31
28,2016,Alaton,Apr–Jul,91,212,-0.418,call,122,480.8,0.545,-4.4127e-07,577.56,54.66,1450.52,97.41,0.03735,1939.5564,0.1644,0.03496,1939.5564,0.0855,-0.12,0.0964,0.0405,0.0654,0.1276,510.95,602.31
28,2016,Benth,Apr–Jul,91,212,-0.418,call,122,480.8,0.545,-4.4127e-07,584.33,54.93,1445.62,97.56,0.03826,2069.2496,0.177,0.03631,2069.2496,0.0926,-0.1229,0.1113,0.0487,0.069,0.1426,510.95,602.31
28,2016,XGB,Apr–Jul,91,212,-0.418,call,122,480.8,0.545,-4.4127e-07,585.4,52.92,1445.75,98.22,0.03922,2087.3563,0.1722,0.037,2087.3563,0.0898,-0.1001,0.1121,0.0505,0.0631,0.1333,510.95,602.31
28,2016,WaveletFNN,Apr–Jul,91,212,-0.418,call,122,480.8,0.545,-4.4127e-07,614.33,60.2,1423.56,98.47,0.03882,2658.6928,0.2212,0.03692,2658.6928,0.1172,-0.1414,0.1525,0.0491,0.087,0.1821,510.95,602.31
28,2016,LSTM,Apr–Jul,91,212,-0.418,call,122,480.8,0.545,-4.4127e-07,484.08,39.88,1514.99,96.79,0.04852,348.6118,0.0623,0.04692,348.6118,0.0316,-0.0466,0.0138,0.0199,0.028,0.0549,510.95,602.31
28,2016,FeedForwardNN,Apr–Jul,91,212,-0.418,call,122,480.8,0.545,-4.4127e-07,512.68,44.88,1497.47,97.3,0.04015,756.3289,0.0899,0.03755,756.3289,0.0458,-0.087,0.0264,0.022,0.0359,0.0706,510.95,602.31
28,2017,HBA,May–Aug,121,243,-0.39,call,123,692.2,0.156,-2.81129e-07,807.82,50.07,1334.6,128.04,0.03127,2300.2509,0.0591,0.0283,2300.2509,0.0297,-0.0545,-0.0432,0.0136,0.0182,0.0328,854.54,3247.77
28,2017,Alaton,May–Aug,121,243,-0.39,call,123,692.2,0.156,-2.81129e-07,799.84,53.63,1338.59,127.42,0.02906,2145.9884,0.0581,0.02508,2145.9884,0.0289,-0.0723,-0.0658,0.0145,0.0165,0.0302,854.54,3247.77
28,2017,Benth,May–Aug,121,243,-0.39,call,123,692.2,0.156,-2.81129e-07,808.03,53.31,1334.69,127.47,0.03016,2306.2307,0.0624,0.0273,2306.2307,0.0314,-0.0781,-0.0634,0.0165,0.0185,0.0349,854.54,3247.77
28,2017,XGB,May–Aug,121,243,-0.39,call,123,692.2,0.156,-2.81129e-07,801.7,49.85,1340.49,127.81,0.03215,2180.3248,0.0616,0.02999,2180.3248,0.0312,-0.0476,-0.0533,0.0181,0.0171,0.0349,854.54,3247.77
28,2017,WaveletFNN,May–Aug,121,243,-0.39,call,123,692.2,0.156,-2.81129e-07,886.94,57.18,1285.34,125.93,0.03169,3869.9619,0.0828,0.02825,3869.9619,0.0418,-0.0759,-0.0429,0.0284,0.0225,0.0451,854.54,3247.77
28,2017,LSTM,May–Aug,121,243,-0.39,call,123,692.2,0.156,-2.81129e-07,828.88,39.32,1322.65,125.0,0.03078,2716.3945,0.0375,0.02891,2716.3945,0.0189,-0.0401,-0.0461,0.0179,0.014,0.0212,854.54,3247.77
28,2017,FeedForwardNN,May–Aug,121,243,-0.39,call,123,692.2,0.156,-2.81129e-07,858.46,43.18,1302.67,124.77,0.03362,3304.0366,0.0541,0.03187,3304.0366,0.0274,-0.0433,-0.0201,0.0174,0.0166,0.0327,854.54,3247.77
28,2018,HBA,Mar–Apr,60,120,0.259,put,61,29.7,0.174,1.8935e-06,48.54,20.4,1434.73,132.52,0.05024,29.8962,0.001,0.05662,29.8962,0.0005,0.0054,0.0074,-0.0002,-0.0,0.0008,70.76,0.0
28,2018,Alaton,Mar–Apr,60,120,0.259,put,61,29.7,0.174,1.8935e-06,52.33,20.3,1438.24,130.65,0.00295,20.5597,0.0,-0.0194,20.5597,-0.0001,0.0011,0.0018,0.0002,0.0003,0.0001,70.76,0.0
28,2018,Benth,Mar–Apr,60,120,0.259,put,61,29.7,0.174,1.8935e-06,53.45,20.71,1432.9,134.45,0.06101,20.1409,0.0009,0.07966,20.1409,0.0004,0.0052,-0.0015,-0.0003,0.0006,0.0011,70.76,0.0
28,2018,XGB,Mar–Apr,60,120,0.259,put,61,29.7,0.174,1.8935e-06,49.74,20.07,1434.79,133.06,0.01628,27.0767,0.0001,0.00535,27.0767,0.0,-0.0004,-0.0006,0.0,0.0,0.0,70.76,0.0
28,2018,WaveletFNN,Mar–Apr,60,120,0.259,put,61,29.7,0.174,1.8935e-06,52.82,20.87,1433.87,134.53,0.01097,20.4461,0.0,0.00019,20.4461,0.0,-0.0,-0.0,-0.0,0.0,0.0,70.76,0.0
28,2018,LSTM,Mar–Apr,60,120,0.259,put,61,29.7,0.174,1.8935e-06,61.29,20.14,1440.03,133.34,0.08782,5.1385,0.0004,0.14722,5.1385,0.0001,0.002,0.0017,-0.0004,0.0003,0.0008,70.76,0.0
